GL_Account,GL_Account_Name,CompanyCode,CompanyCodeName,Profit_Center,Profit_Center_Desc,Cost_Center,Cost_Center_Desc,Functional_Area,Func_Area_Desc,Period/Year,Amount,Average,Minimum,Maximum,StdDev,ConfLow,ConfHigh,ID,Item,Reversal,Segment,Cost_Type 
400002,Saleable Returns - Products - 3rd Party,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021007,76.32,null,null,null,null,null,null,1,Gross Sales 3rd Party Dom,0,MW,
400002,Saleable Returns - Products - 3rd Party,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021007,20193.32,76.32,76.32,76.32,null,null,null,1,Gross Sales 3rd Party Dom,0,MW,
400002,Saleable Returns - Products - 3rd Party,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021007,27271.67,10134.82,76.32,20193.32,14224.867117129777,4666.957114743162,15602.682885256838,1,Gross Sales 3rd Party Dom,0,MW,
400002,Saleable Returns - Products - 3rd Party,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021007,10770.91,15847.10,76.32,27271.67,14109.002972954302,10423.777190930465,21270.429475069534,1,Gross Sales 3rd Party Dom,0,MW,
400002,Saleable Returns - Products - 3rd Party,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021007,-949743.17,14578.06,76.32,27271.67,11796.238579164405,10043.726870145214,19112.38312985479,1,Gross Sales 3rd Party Dom,0,MW,
400002,Saleable Returns - Products - 3rd Party,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021007,3100.48,-178286.19,-949743.17,27271.67,431378.54423993157,-344102.7640406282,-12469.615959371818,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,379846.84,null,null,null,null,null,null,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,337340.36,379846.84,379846.84,379846.84,null,null,null,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,398252.85,358593.60,337340.36,379846.84,30056.620252370387,347040.2071295465,370146.99287045345,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,100519.22,371813.35,337340.36,398252.85,31240.76792726294,359804.78541729826,383821.9145827017,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,378428.23,303989.82,100519.22,398252.85,138024.57497454682,250934.87895172669,357044.75604827335,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,229741.79,318877.50,100519.22,398252.85,124081.83962120424,271181.9763784007,366573.0236215993,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,284663.79,304021.55,100519.22,398252.85,116795.71113084511,259126.72233631363,348916.37432968634,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,216171.28,301256.15,100519.22,398252.85,106870.15616377705,260176.58878862992,342335.7197833701,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,334923.60,290620.55,100519.22,398252.85,103414.48366646397,250869.29724620355,330371.79275379644,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,446109.57,295543.11,100519.22,398252.85,97856.12154209056,257928.42452836348,333157.78880563646,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,401923.85,310599.75,100519.22,446109.57,103821.31983938154,270692.12245598424,350507.3835440158,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,358404.16,318901.94,100519.22,446109.57,102270.08297082684,279590.58934750006,358213.2979244999,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,416645.52,322193.80,100519.22,446109.57,98175.20904505109,284456.45957397454,359931.1304260254,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,270037.07,329459.31,100519.22,446109.57,97577.73657200237,291951.63790681545,366966.98670918454,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,140759.15,325214.87,100519.22,446109.57,95085.29146288535,288665.25708342984,361764.47577457014,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,158777.81,312917.82,100519.22,446109.57,103265.05945238454,273224.0077319517,352611.62960204826,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,194878.98,303284.07,100519.22,446109.57,106947.21780131798,262174.8810878069,344393.2551621931,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,305611.49,296907.30,100519.22,446109.57,106836.90834666548,255840.51278708153,337974.08368291846,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,348729.24,297390.86,100519.22,446109.57,103667.32812858702,257542.42640794633,337239.3024800537,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,214257.35,300092.88,100519.22,446109.57,101432.6446360714,261103.43085497248,339082.3375670275,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,343761.30,295801.11,100519.22,446109.57,100575.66336062405,257141.06714100047,334461.1478589995,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,216570.13,298084.93,100519.22,446109.57,98586.12093717062,260189.64131773156,335980.21106226847,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,227629.78,294379.71,100519.22,446109.57,97767.23979892887,256799.19108551176,331960.2252784882,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,372925.75,291477.54,100519.22,446109.57,96528.12354117467,254373.3212497688,328581.75353223126,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,387081.39,294871.21,100519.22,446109.57,95859.12047233981,258024.1532764295,331718.2725575705,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,233525.03,298559.62,100519.22,446109.57,95635.7979906132,261798.40275776066,335320.83724223933,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,228436.96,296058.29,100519.22,446109.57,94567.59814559805,259707.67517407346,332408.9040559266,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021001,336861.12,290234.83,100519.22,446109.57,93860.78192837989,254155.90965803014,326313.7557259699,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,547071.08,null,null,null,null,null,null,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,307619.05,547071.08,547071.08,547071.08,null,null,null,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,38466747.56,427345.07,307619.05,547071.08,169318.1541818846,362261.26186651055,492428.86813348945,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,538711.26,13107145.90,307619.05,38466747.56,2.1962385610649675E7,4665076.655291842,2.154921513804216E7,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,443966.32,9965037.24,307619.05,38466747.56,1.9001464200896602E7,2661109.5442490485,1.726896493075095E7,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,578315.50,8060823.05,307619.05,38466747.56,1.6997702480531868E7,1527116.5692471573,1.4594529538752843E7,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,532152.62,6813738.46,307619.05,38466747.56,1.5507057476386504E7,853017.4695831789,1.2774459453750823E7,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,490926.21,5916369.06,307619.05,38466747.56,1.4353661412167192E7,398999.23729081545,1.1433738874137186E7,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,647344.38,5238188.70,307619.05,38466747.56,1.342663438800401E7,77156.5975859845,1.0399220802414015E7,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,204035.62,4728094.89,307619.05,38466747.56,1.2652349916165726E7,-135311.84664272424,9591501.619976725,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,431154.61,4275688.96,204035.62,38466747.56,1.2014232616323913E7,-342433.3800345361,8893811.300034536,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,368568.86,3926185.84,204035.62,38466747.56,1.1456495257450443E7,-477549.1640824266,8329920.838628426,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,512383.06,3629717.76,204035.62,38466747.56,1.0971511682191357E7,-587595.5609272178,7847031.072593218,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,506413.55,3389922.78,204035.62,38466747.56,1.0539943899765598E7,-661501.2226718045,7441346.7811338045,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,495367.44,3183957.83,204035.62,38466747.56,1.0155732494802682E7,-719780.0582148205,7087695.72678682,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,303842.95,3004718.47,204035.62,38466747.56,9810899.003752263,-766469.69123303,6775906.640567031,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,440164.20,2835913.75,204035.62,38466747.56,9502249.4099304,-816633.3272384945,6488460.835988495,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,331770.06,2694987.31,204035.62,38466747.56,9218843.301862823,-848621.970859509,6238596.590859509,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,500673.48,2563697.46,204035.62,38466747.56,8960920.641146753,-880769.5391284912,6008164.464684492,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,196631.56,2455117.25,204035.62,38466747.56,8721301.326524947,-897243.049527837,5807477.555843837,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,455323.83,2342192.97,196631.56,38466747.56,8503700.317322278,-926524.1990889255,5610910.136088925,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,254514.33,2252342.06,196631.56,38466747.56,8298602.897126211,-937538.200229622,5442222.314515622,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,317631.55,2161531.71,196631.56,38466747.56,8109800.341249573,-955775.1854406572,5278838.597258657,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,444887.33,2081362.13,196631.56,38466747.56,7932666.169282742,-967856.5737908636,5130580.841616863,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,222501.86,2013175.68,196631.56,38466747.56,7765488.591667754,-971782.0319627777,4998133.399462778,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,205791.39,1941548.73,196631.56,38466747.56,7610417.620992041,-983801.6228083246,4866899.084408324,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,290098.41,1874788.83,196631.56,38466747.56,7464422.08706165,-994442.6440020716,4744020.310156072,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021011,245333.66,1864905.27,196631.56,38466747.56,7466420.285102123,-1005094.2908318709,4734904.828523871,1,Gross Sales 3rd Party Dom,0,MW,
400006,Bracket Allowances-Products - 3rd Party,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2023005,-981424.89,null,null,null,null,null,null,1,Gross Sales 3rd Party Dom,0,MW,
400009,Royalty/Patent Income - 3rd Party,1002,US Mars Wrigley,31000236,MW USA Market,1002001592,Generic Market-MW USA Market,1010,TNSV_3rdparty,2021007,-822362.61,null,null,null,null,null,null,1,Gross Sales 3rd Party Dom,0,MW,
400009,Royalty/Patent Income - 3rd Party,1002,US Mars Wrigley,31000236,MW USA Market,1002001592,Generic Market-MW USA Market,1010,TNSV_3rdparty,2022012,-1011564.50,null,null,null,null,null,null,1,Gross Sales 3rd Party Dom,0,MW,
400002,Saleable Returns - Products - 3rd Party,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021006,43828.10,null,null,null,null,null,null,1,Gross Sales 3rd Party Dom,0,MW,
400002,Saleable Returns - Products - 3rd Party,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021006,61952.26,43828.10,43828.10,43828.10,null,null,null,1,Gross Sales 3rd Party Dom,0,MW,
400002,Saleable Returns - Products - 3rd Party,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021006,543759.36,52890.18,43828.10,61952.26,12815.71643930998,47963.97719687545,57816.38280312455,1,Gross Sales 3rd Party Dom,0,MW,
400002,Saleable Returns - Products - 3rd Party,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021006,70289.14,216513.24,43828.10,543759.36,283548.3002686089,107520.78232358544,325505.6976764145,1,Gross Sales 3rd Party Dom,0,MW,
400002,Saleable Returns - Products - 3rd Party,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021006,26808.05,179957.22,43828.10,543759.36,242786.18352783992,86633.21056227757,273281.2194377224,1,Gross Sales 3rd Party Dom,0,MW,
400002,Saleable Returns - Products - 3rd Party,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021006,21930.16,149327.38,26808.05,543759.36,221132.9499012979,64326.61260675751,234328.15139324253,1,Gross Sales 3rd Party Dom,0,MW,
400002,Saleable Returns - Products - 3rd Party,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021006,0.00,128094.51,21930.16,543759.36,204511.20732417775,49482.93442419122,206706.08890980878,1,Gross Sales 3rd Party Dom,0,MW,
400002,Saleable Returns - Products - 3rd Party,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021006,1433.25,109795.30,0.00,543759.36,192867.9791955207,35659.23127739508,183931.36015060492,1,Gross Sales 3rd Party Dom,0,MW,
400002,Saleable Returns - Products - 3rd Party,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021006,13779.96,96250.04,0.00,543759.36,182624.86363591062,26051.30242463114,166448.77757536885,1,Gross Sales 3rd Party Dom,0,MW,
400002,Saleable Returns - Products - 3rd Party,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021012,-6154831.86,null,null,null,null,null,null,1,Gross Sales 3rd Party Dom,0,MW,
400002,Saleable Returns - Products - 3rd Party,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021012,2119594.32,-6154831.86,-6154831.86,-6154831.86,null,null,null,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,371700.96,null,null,null,null,null,null,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,377998.33,371700.96,371700.96,371700.96,null,null,null,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,369835.93,374849.65,371700.96,377998.33,4452.913030640725,373138.00033639563,376561.2896636044,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,376900.04,373178.41,369835.93,377998.33,4277.0702507246015,371534.3537919182,374822.45954208175,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,254989.15,374108.82,369835.93,377998.33,3957.0433347850335,372587.77651103097,375629.85348896903,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,346244.81,350284.88,254989.15,377998.33,53382.04344072518,329765.4851110676,370804.2788889324,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,292539.54,349611.54,254989.15,377998.33,47774.83033097561,331247.48310746887,367975.5902265311,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,446985.26,341458.39,254989.15,377998.33,48655.367560182865,322755.8731123236,360160.9154596764,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,338173.48,354649.25,254989.15,446985.26,58490.534299570645,332166.2149431616,377132.2900568384,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,228713.08,352818.61,254989.15,446985.26,54987.826001493384,331681.9712774749,373955.2509445251,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,383149.96,340408.06,228713.08,446985.26,65022.434277287844,315414.238924833,365401.877075167,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,342601.58,344293.69,228713.08,446985.26,63017.492581667255,320070.5411562171,368516.82975378295,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,352855.19,344152.68,228713.08,446985.26,60086.80715275425,321056.0515794805,367249.30175451946,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,389330.70,344822.10,228713.08,446985.26,57579.348437665925,322689.31178143504,366954.889756565,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,205565.15,348001.29,228713.08,446985.26,56584.91964307147,326250.7435638924,369751.8292941077,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,363774.11,338505.54,205565.15,446985.26,65769.94906480529,313224.3894911033,363786.6985088967,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,159500.65,340084.83,205565.15,446985.26,63853.06098159246,315540.5029235527,364629.15582644724,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,279234.99,329462.23,159500.65,446985.26,75767.14884540532,300338.2762000792,358586.18497592077,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,242907.04,326671.83,159500.65,446985.26,74452.1935039338,298053.32650559867,355290.33016040135,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,215771.35,322263.16,159500.65,446985.26,74863.00198669435,293486.7437386335,351039.56678736646,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,374864.11,316938.57,159500.65,446985.26,76658.47793780317,287471.9947392741,346405.1352607259,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,383508.27,319696.92,159500.65,446985.26,75779.1237260265,290568.3669021591,348825.4816698409,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,193689.92,322597.44,159500.65,446985.26,75193.81746512926,293693.8670996074,351501.0129003926,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,146155.98,316992.77,159500.65,446985.26,78227.8077361475,286922.9640024495,347062.5664315505,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,340160.67,309874.57,146155.98,446985.26,84080.74141137369,277554.9693445027,342194.1623214973,1,Gross Sales 3rd Party Dom,0,MW,
400004,Quantity Rebate - Products - 3rd Party D,1002,US Mars Wrigley,31000236,MW USA Market,0,null,1010,TNSV_3rdparty,2021003,392315.18,311086.01,146155.98,446985.26,82532.99666798806,279361.34743731905,342810.67256268096,1,Gross Sales 3rd Party Dom,0,MW,
